Date/Time (PST),""" (5380') Paradise Wind",""" (5400') Paradise",""" (6410') Sunrise Base",""" (6880') Sunrise Upper",""" (10110') Camp Muir"
10/4/2015,,24.26,5.019,,
10/4/2015,,9.52,5.019,,
10/4/2015,,9.52,4.492,,
10/4/2015,,9.65,3.043,,
10/4/2015,,8.02,3.438,,
10/4/2015,,9.52,2.132,,
10/4/2015,,23.01,3.751,,
10/4/2015,,2.024,2.829,,
10/4/2015,,1.011,3.008,,
10/3/2015,,0.945,0.244,,
10/3/2015,,7.9,1.85,,
10/3/2015,,-2.67,0.822,,
10/3/2015,,3.268,2.629,,
10/3/2015,,-0.141,2.703,,
10/3/2015,,0.681,3.179,,
10/3/2015,,5.593,0.963,,
10/3/2015,,22.78,4.294,,
10/3/2015,,6.773,4.685,,
10/3/2015,,20.34,1.544,,
10/3/2015,,20.08,4.509,,
10/3/2015,,18.5,3.916,,
10/3/2015,,7.23,3.323,,
10/3/2015,,7.49,3.652,,
10/3/2015,,20.73,4.114,,
10/3/2015,,17.99,3.521,,
10/3/2015,,11.56,4.97,,
10/3/2015,,21.02,3.521,,
10/3/2015,,13.95,5.895,,
10/3/2015,,13.82,3,,
10/3/2015,,7.2,4.097,,
10/3/2015,,8.64,4.887,,
10/3/2015,,9.03,4.238,,
10/3/2015,,23.12,5.332,,
10/2/2015,,4.185,5.465,,
10/2/2015,,7.85,-0.131,,
10/2/2015,,5.069,5.04,,
10/2/2015,,7.95,1.043,,
10/2/2015,,7.62,3.585,,
10/2/2015,,6.102,0.951,,
10/2/2015,,1.735,5.819,,
10/2/2015,,1.695,2.084,,
10/2/2015,,7.07,4.278,,
10/2/2015,,8.25,8.23,,
10/2/2015,,8.12,9.15,,
10/2/2015,,1.826,8.89,,
10/2/2015,,11.92,8.76,,
10/2/2015,,20.56,4.409,,
10/2/2015,,22.6,5.21,,
10/2/2015,,-0.009,5.2,,
10/2/2015,,7.03,9.42,,
10/2/2015,,8.41,9.68,,
10/2/2015,,2.711,4.805,,
10/2/2015,,8.21,8.95,,
10/2/2015,,8.08,5.2,,
10/2/2015,,7.47,2.302,,
10/2/2015,,4.774,3.792,,
10/2/2015,,3.171,2.927,,
10/1/2015,,0.225,2.005,,
10/1/2015,,-1.869,0.558,,
10/1/2015,,1.992,1.041,,
10/1/2015,,1.78,3.73,,
10/1/2015,,6.967,2.859,,
10/1/2015,,8.86,1.736,,
10/1/2015,,23.13,1.044,,
10/1/2015,,11.26,1.741,,
10/1/2015,,24.57,4.627,,
10/1/2015,,22.82,0.39,,
10/1/2015,,21.51,10.86,,
10/1/2015,,25.24,3.882,,
10/1/2015,,20.33,10.73,,
10/1/2015,,20.26,9.42,,
10/1/2015,,17.05,8.76,,
10/1/2015,,25.11,11.13,,
10/1/2015,,19.87,11.65,,
10/1/2015,,23.6,10.86,,
10/1/2015,,14.43,5.2,,
10/1/2015,,7.89,4.014,,
10/1/2015,,4.021,3.882,,
10/1/2015,,3.759,3.754,,
10/1/2015,,7.14,3.823,,
10/1/2015,,4.921,3.585,,
9/30/2015,,-1.557,3.192,,
9/30/2015,,-2.343,3.116,,
9/30/2015,,2.173,2.968,,
9/30/2015,,-0.968,2.729,,
9/30/2015,,4.087,1.807,,
9/30/2015,,2.385,1.41,,
9/30/2015,,9.19,0.785,,
9/30/2015,,8.36,0.556,,
9/30/2015,,24.11,4.768,,
9/30/2015,,20.26,2.038,,
9/30/2015,,20.59,9.02,,
9/30/2015,,37.36,5.99,,
9/30/2015,,20.33,4.278,,
9/30/2015,,12.4,3.487,,
9/30/2015,,12.4,4.673,,
9/30/2015,,19.22,3.882,,
9/30/2015,,19.74,7.83,,
9/30/2015,,20.27,5.858,,
9/30/2015,,24.44,6.385,,
9/30/2015,,19.94,9.28,,
9/30/2015,,25.14,6.122,,
9/30/2015,,26.45,5.009,,
9/30/2015,,7.86,3.585,,
9/30/2015,,3.4,3.19,,
9/29/2015,,4.36,3.323,,
9/29/2015,,5.167,1.923,,
9/29/2015,,12.93,5.532,,
9/29/2015,,25.71,2.334,,
9/29/2015,,9.45,0.621,,
9/29/2015,,10.37,0.787,,
9/29/2015,,24.7,6.116,,
9/29/2015,,19.09,1.412,,
9/29/2015,,24.57,5.557,,
9/29/2015,,19.74,9.55,,
9/29/2015,,19.74,11.92,,
9/29/2015,,26.22,11,,
9/29/2015,,40.83,9.42,,
9/29/2015,,24.26,12.25,,
9/29/2015,,27.08,13.08,,
9/29/2015,,29.76,11.94,,
9/29/2015,,26.22,12.66,,
9/29/2015,,25.63,13.32,,
9/29/2015,,29.11,12.27,,
9/29/2015,,23.67,10.95,,
9/29/2015,,25.44,10.21,,
9/29/2015,,26.2,6.517,,
9/29/2015,,23.02,6.791,,
9/29/2015,,22.13,6.335,,
9/28/2015,,22.39,2.927,,
9/28/2015,,21.82,3.849,,
9/28/2015,,20.64,2.156,,
9/28/2015,,13.99,3.288,,
9/28/2015,,23.3,12.5,,
9/28/2015,,9.31,6.181,,
9/28/2015,,25.67,3.32,,
9/28/2015,,24.06,5.068,,
9/28/2015,,23.45,9.68,,
9/28/2015,,11.78,10.71,,
9/28/2015,,16.31,10.9,,
9/28/2015,,19.65,13.14,,
9/28/2015,,26.07,6.815,,
9/28/2015,,25.81,13.01,,
9/28/2015,,28.62,10.77,,
9/28/2015,,24.17,7.34,,
9/28/2015,,22.92,10.97,,
9/28/2015,,23.05,12.15,,
9/28/2015,,23.38,13.14,,
9/28/2015,,23.51,7.61,,
9/28/2015,,14.54,4.839,,
9/28/2015,,15.19,4.613,,
9/28/2015,,9.39,5.585,,
9/28/2015,,8.1,3.487,,
9/27/2015,,-4.734,3.23,,
9/27/2015,,3.198,5.25,,
9/27/2015,,9.18,8.73,,
9/27/2015,,18.33,9.08,,
9/27/2015,,24.06,4.605,,
9/27/2015,,26.49,6.032,,
9/27/2015,,22.03,4.37,,
9/27/2015,,24.53,10.6,,
9/27/2015,,28.49,13.62,,
9/27/2015,,27.66,9.96,,
9/27/2015,,23.39,14.77,,
9/27/2015,,23.66,12.29,,
9/27/2015,,26.8,9.8,,
9/27/2015,,21.03,13.36,,
9/27/2015,,23.33,13.03,,
9/27/2015,,17.25,14.15,,
9/27/2015,,25.7,9.27,,
9/27/2015,,23.75,6.503,,
9/27/2015,,24.6,5.983,,
9/27/2015,,18.31,7.99,,
9/27/2015,,24.34,4.402,,
9/27/2015,,17.85,7.34,,
9/27/2015,,24.43,3.125,,
9/27/2015,,18.27,6.364,,
9/26/2015,,9.03,3.504,,
9/26/2015,,19.25,3.086,,
9/26/2015,,21.74,4.022,,
9/26/2015,,7.79,3.847,,
9/26/2015,,8.9,2.467,,
9/26/2015,,6.412,4.314,,
9/26/2015,,18.39,5.063,,
9/26/2015,,18.37,5.142,,
9/26/2015,,17.98,5.497,,
9/26/2015,,17.98,6.552,,
9/26/2015,,18.79,5.497,,
9/26/2015,,20.65,5.366,,
9/26/2015,,4.83,3.66,,
9/26/2015,,15.19,4.997,,
9/26/2015,,19.65,4.36,,
9/26/2015,,18.6,3.702,,
9/26/2015,,11.13,3.966,,
9/26/2015,,10.21,2.655,,
9/26/2015,,3.618,2.541,,
9/26/2015,,3.104,1.643,,
9/26/2015,,3.497,1.775,,
9/26/2015,,8.61,2.565,,
9/26/2015,,8.47,2.828,,
9/26/2015,,2.711,4.014,,
9/25/2015,,7.36,2.308,,
9/25/2015,,4.61,2.331,,
9/25/2015,,4.414,4.591,,
9/25/2015,,0.681,2.133,,
9/25/2015,,2.318,1.032,,
9/25/2015,,3.497,1.775,,
9/25/2015,,9.92,1.511,,
9/25/2015,,0.877,3.355,,
9/25/2015,,6.051,3.487,,
9/25/2015,,4.938,4.409,,
9/25/2015,,5.462,4.278,,
9/25/2015,,5.331,3.882,,
9/25/2015,,6.903,3.619,,
9/25/2015,,6.117,2.697,,
9/25/2015,,7.43,4.409,,
9/25/2015,,7.36,2.302,,
9/25/2015,,13.98,3.882,,
9/25/2015,,11.09,3.619,,
9/25/2015,,10.7,4.146,,
9/25/2015,,6.575,5.2,,
9/25/2015,,5.134,3.619,,
9/25/2015,,6.302,2.829,,
9/25/2015,,8.7,4.322,,
9/25/2015,,3.907,1.785,,
9/24/2015,,-2.131,0.556,,
9/24/2015,,5.576,2.138,,
9/24/2015,,8.59,2.094,,
9/24/2015,,6.065,4.539,,
9/24/2015,,9.41,2.63,,
9/24/2015,,23.22,4.851,,
9/24/2015,,22.62,5.337,,
9/24/2015,,14.33,4.374,,
9/24/2015,,8.65,4.452,,
9/24/2015,,13.89,5.858,,
9/24/2015,,22.43,10.54,,
9/24/2015,,17.64,12.05,,
9/24/2015,,25.44,10.21,,
9/24/2015,,10.24,9.67,,
9/24/2015,,24.52,3.965,,
9/24/2015,,6.936,3.965,,
9/24/2015,,8.38,3.833,,
9/24/2015,,3.136,3.57,,
9/24/2015,,1.574,3.175,,
9/24/2015,,8.47,4.69,,
9/24/2015,,5.069,6.48,,
9/24/2015,,3.104,1.248,,
9/24/2015,,4.681,2.302,,
9/24/2015,,7.18,3.518,,
9/23/2015,,6.705,3.409,,
9/23/2015,,4.872,3.059,,
9/23/2015,,9.19,1.789,,
9/23/2015,,1.228,2.63,,
9/23/2015,,21.15,2.104,,
9/23/2015,,9.75,5.786,,
9/23/2015,,10.44,2.926,,
9/23/2015,,22.79,9.48,,
9/23/2015,,18.5,2.19,,
9/23/2015,,22.18,9.48,,
9/23/2015,,23.22,8.4,,
9/23/2015,,22.57,9.71,,
9/23/2015,,30.37,8.53,,
9/23/2015,,22.57,8.4,,
9/23/2015,,22.11,12.22,,
9/23/2015,,20.47,7.47,,
9/23/2015,,22.7,11.16,,
9/23/2015,,22.96,7.87,,
9/23/2015,,22.84,6.42,,
9/23/2015,,24.82,5.563,,
9/23/2015,,24.29,4.718,,
9/23/2015,,14.54,4.889,,
9/23/2015,,7.49,3.092,,
9/23/2015,,6.133,3.555,,
9/22/2015,,6.394,2.352,,
9/22/2015,,2.024,1.067,,
9/22/2015,,4.987,2.016,,
9/22/2015,,7.74,2.038,,
9/22/2015,,4.239,5,,
9/22/2015,,5.364,4.077,,
9/22/2015,,4.905,3.207,,
9/22/2015,,2.972,5.499,,
9/22/2015,,11.69,7.04,,
9/22/2015,,21.65,5.76,,
9/22/2015,,12.74,9.03,,
9/22/2015,,16.54,5.366,,
9/22/2015,,20.08,4.97,,
9/22/2015,,7.86,6.288,,
9/22/2015,,4.381,5.629,,
9/22/2015,,9.43,7.61,,
9/22/2015,,6.412,5.546,,
9/22/2015,,8.9,5.414,,
9/22/2015,,8.77,5.019,,
9/22/2015,,14.41,5.019,,
9/22/2015,,8.51,3.942,,
9/22/2015,,6.281,3.834,,
9/22/2015,,6.379,4.919,,
9/22/2015,,7.03,5.464,,
9/21/2015,,-3.315,1.945,,
9/21/2015,,6.297,5.127,,
9/21/2015,,1.893,3.591,,
9/21/2015,,1.435,1.838,,
9/21/2015,,7.3,4.019,,
9/21/2015,,5.069,1.741,,
9/21/2015,,3.791,5.264,,
9/21/2015,,3.005,4.135,,
9/21/2015,,8.48,4.623,,
9/21/2015,,19.75,6.701,,
9/21/2015,,8.3,6.073,,
9/21/2015,,6.085,5.283,,
9/21/2015,,3.66,4.965,,
9/21/2015,,2.711,4.541,,
9/21/2015,,3.104,4.278,,
9/21/2015,,2.056,4.278,,
9/21/2015,,9.26,4.409,,
9/21/2015,,3.759,4.673,,
9/21/2015,,5.069,3.487,,
9/21/2015,,4.807,2.835,,
9/21/2015,,2.58,3.39,,
9/21/2015,,-0.171,3.251,,
9/21/2015,,6.51,4.196,,
9/21/2015,,0.615,3.059,,
9/20/2015,,-0.997,1.676,,
9/20/2015,,1.692,3.059,,
9/20/2015,,3.596,1.876,,
9/20/2015,,-3.753,1.027,,
9/20/2015,,4.561,2.893,,
9/20/2015,,3.006,2.361,,
9/20/2015,,4.512,3.058,,
9/20/2015,,0.755,0.929,,
9/20/2015,,8.39,-0.465,,
9/20/2015,,-0.997,3.092,,
9/20/2015,,7.73,3.882,,
9/20/2015,,4.846,3.882,,
9/20/2015,,-6.408,4.146,,
9/20/2015,,-0.488,3.553,,
9/20/2015,,4.283,3.092,,
9/20/2015,,2.318,3.355,,
9/20/2015,,2.187,2.96,,
9/20/2015,,20.26,4.805,,
9/20/2015,,4.807,3.092,,
9/20/2015,,4.938,2.842,,
9/20/2015,,3.038,2.302,,
9/20/2015,,1.925,3.887,,
9/20/2015,,5.986,3.866,,
9/20/2015,,-4.363,2.632,,
9/19/2015,,2.449,2.663,,
9/19/2015,,3.038,1.873,,
9/19/2015,,9.65,3.322,,
9/19/2015,,8.21,3.322,,
9/19/2015,,6.117,2.29,,
9/19/2015,,1.139,3.665,,
9/19/2015,,2.449,1.001,,
9/19/2015,,7.03,0.813,,
9/19/2015,,-0.457,1.938,,
9/19/2015,,-2.105,2.657,,
9/19/2015,,3.005,2.252,,
9/19/2015,,7.2,2.251,,
9/19/2015,,8.77,3.687,,
9/19/2015,,7.2,3.955,,
9/19/2015,,5.429,4.688,,
9/19/2015,,7.92,4.229,,
9/19/2015,,7.85,3.57,,
9/19/2015,,9.03,4.097,,
9/19/2015,,5.888,4.294,,
9/19/2015,,8.64,2.253,,
9/19/2015,,6.281,4.249,,
9/19/2015,,9.72,4.805,,
9/19/2015,,4.283,3.224,,
9/19/2015,,4.938,3.102,,
9/18/2015,,7.48,3.675,,
9/18/2015,,2.679,0.952,,
9/18/2015,,1.189,0.697,,
9/18/2015,,7.09,3.791,,
9/18/2015,,3.104,0.687,,
9/18/2015,,6.248,1.427,,
9/18/2015,,19.38,2.691,,
9/18/2015,,11.52,3.038,,
9/18/2015,,8.57,5.893,,
9/18/2015,,12.21,5.629,,
9/18/2015,,11.78,5.366,,
9/18/2015,,12.05,5.629,,
9/18/2015,,4.83,5.695,,
9/18/2015,,11.26,5.497,,
9/18/2015,,11.19,5.629,,
9/18/2015,,3.651,5.234,,
9/18/2015,,2.874,4.452,,
9/18/2015,,20.83,5.234,,
9/18/2015,,10.8,5.893,,
9/18/2015,,9.14,5.497,,
9/18/2015,,10.13,5.629,,
9/18/2015,,3.398,5.519,,
9/18/2015,,19.12,6.073,,
9/18/2015,,6.019,2.321,,
9/17/2015,,4.316,5.559,,
9/17/2015,,5.626,2.263,,
9/17/2015,,3.66,3.882,,
9/17/2015,,4.054,3.002,,
9/17/2015,,6.543,3.043,,
9/17/2015,,8.38,3.504,,
9/17/2015,,10.61,4.228,,
9/17/2015,,3.267,5.281,,
9/17/2015,,17.09,5.998,,
9/17/2015,,23.32,6.036,,
9/17/2015,,9.62,2.862,,
9/17/2015,,10.61,2.335,,
9/17/2015,,11.39,5.959,,
9/17/2015,,10.73,5.629,,
9/17/2015,,20.79,4.18,,
9/17/2015,,12.14,4.575,,
9/17/2015,,20.42,5.761,,
9/17/2015,,11.52,4.839,,
9/17/2015,,9.03,4.707,,
9/17/2015,,6.014,6.686,,
9/17/2015,,22.27,7.23,,
9/17/2015,,19.38,5.546,,
9/17/2015,,6.281,3.965,,
9/17/2015,,20.52,5.943,,
9/16/2015,,8.47,5.85,,
9/16/2015,,7.82,2.551,,
9/16/2015,,14.5,3.751,,
9/16/2015,,3.89,6.122,,
9/16/2015,,9.33,5.854,,
9/16/2015,,10.15,5.285,,
9/16/2015,,8.25,4.936,,
9/16/2015,,18.6,7.79,,
9/16/2015,,17.98,9.69,,
9/16/2015,,8.8,5.303,,
9/16/2015,,19.16,6.193,,
9/16/2015,,9.33,8.44,,
9/16/2015,,19.42,6.358,,
9/16/2015,,19.39,7.95,,
9/16/2015,,19.84,7.82,,
9/16/2015,,10.37,5.185,,
9/16/2015,,19.29,7.16,,
9/16/2015,,18.9,5.449,,
9/16/2015,,8.8,10.06,,
9/16/2015,,18.77,8.75,,
9/16/2015,,18.9,7.08,,
9/16/2015,,18.77,6.552,,
9/16/2015,,18.01,6.025,,
9/16/2015,,14.14,5.532,,
9/15/2015,,9.95,6.271,,
9/15/2015,,14.67,3.965,,
9/15/2015,,19.91,8.85,,
9/15/2015,,8.57,11.26,,
9/15/2015,,7.26,10.43,,
9/15/2015,,13.86,6.995,,
9/15/2015,,18.9,10.29,,
9/15/2015,,9.33,10.23,,
9/15/2015,,10.14,10.46,,
9/15/2015,,14,6.701,,
9/15/2015,,13.89,7.69,,
9/15/2015,,17.7,9.67,,
9/15/2015,,17.69,9.01,,
9/15/2015,,14.48,5.976,,
9/15/2015,,22.89,8.48,,
9/15/2015,,13.67,10.42,,
9/15/2015,,22.03,8.41,,
9/15/2015,,11.16,7.69,,
9/15/2015,,22.63,7.29,,
9/15/2015,,10.18,6.767,,
9/15/2015,,11.03,10.33,,
9/15/2015,,9.07,9.85,,
9/15/2015,,8.33,6.947,,
9/15/2015,,8.25,6.42,,
9/14/2015,,8.9,5.959,,
9/14/2015,,8.51,8.27,,
9/14/2015,,8.25,6.395,,
9/14/2015,,10.41,4.887,,
9/14/2015,,8.12,5.283,,
9/14/2015,,8.9,9.3,,
9/14/2015,,7.49,8.97,,
9/14/2015,,9.98,9.07,,
9/14/2015,,8.67,10.37,,
9/14/2015,,8.15,10.9,,
9/14/2015,,10.77,12.57,,
9/14/2015,,20.86,7.43,,
9/14/2015,,8.15,7.43,,
9/14/2015,,13.98,6.503,,
9/14/2015,,14.83,8.48,,
9/14/2015,,13.85,6.156,,
9/14/2015,,5.397,9.19,,
9/14/2015,,9.33,10.63,,
9/14/2015,,14.44,11.01,,
9/14/2015,,8.67,9.25,,
9/14/2015,,18.9,9.19,,
9/14/2015,,3.202,9.38,,
9/14/2015,,9.39,9.15,,
9/14/2015,,10.49,8.13,,
9/13/2015,,7.31,8.3,,
9/13/2015,,7.9,8.19,,
9/13/2015,,6.586,7.55,,
9/13/2015,,4.954,7.37,,
9/13/2015,,9.1,11.45,,
9/13/2015,,6.738,4.941,,
9/13/2015,,5.724,4.517,,
9/13/2015,,3.89,7.14,,
9/13/2015,,1.663,5.688,,
9/13/2015,,2.449,5.633,,
9/13/2015,,6.903,4.261,,
9/13/2015,,1.27,5.263,,
9/13/2015,,1.663,2.927,,
9/13/2015,,0.091,5.154,,
9/13/2015,,4.807,4.902,,
9/13/2015,,5.527,7.47,,
9/13/2015,,6.641,5.956,,
9/13/2015,,6.52,9.51,,
9/13/2015,,8.26,9.25,,
9/13/2015,,4.774,6.878,,
9/13/2015,,4.512,8.98,,
9/13/2015,,4.365,5.166,,
9/13/2015,,0.21,2.269,,
9/13/2015,,-4.416,2.465,,
9/12/2015,,-2.061,2.63,,
9/12/2015,,-7.74,-0.529,,
9/12/2015,,-1.261,1.19,,
9/12/2015,,-4.25,0.929,,
9/12/2015,,-3.078,1.563,,
9/12/2015,,-9.5,0.103,,
9/12/2015,,4.054,1.478,,
9/12/2015,,7.93,1.804,,
9/12/2015,,8.01,0.062,,
9/12/2015,,9.19,3.345,,
9/12/2015,,3.301,8.33,,
9/12/2015,,2.909,7.67,,
9/12/2015,,3.171,7.8,,
9/12/2015,,6.181,8.46,,
9/12/2015,,7.36,8.19,,
9/12/2015,,6.443,8.46,,
9/12/2015,,6.443,4.507,,
9/12/2015,,1.861,5.034,,
9/12/2015,,5.003,3.19,,
9/12/2015,,1.811,6.878,,
9/12/2015,,6.034,3.191,,
9/12/2015,,6.012,2.723,,
9/12/2015,,2.714,2.235,,
9/12/2015,,0.328,3.815,,
9/11/2015,,1.706,3.555,,
9/11/2015,,0.343,1.273,,
9/11/2015,,5.706,-0.558,,
9/11/2015,,5.253,0.39,,
9/11/2015,,5.199,3.075,,
9/11/2015,,8.11,1.957,,
9/11/2015,,4.578,2.597,,
9/11/2015,,7.28,1.934,,
9/11/2015,,7.1,2.102,,
9/11/2015,,8.8,3.124,,
9/11/2015,,13.8,6.74,,
9/11/2015,,6.067,5.429,,
9/11/2015,,7.9,8.72,,
9/11/2015,,6.46,7.93,,
9/11/2015,,2.486,7.14,,
9/11/2015,,9.85,9.12,,
9/11/2015,,5.461,5.956,,
9/11/2015,,6.312,6.088,,
9/11/2015,,1.076,5.824,,
9/11/2015,,4.611,5.956,,
9/11/2015,,1.076,3.059,,
9/11/2015,,5.641,5.725,,
9/11/2015,,2.06,3.157,,
9/11/2015,,3.989,3.749,,
9/10/2015,,-0.14,2.762,,
9/10/2015,,-3.877,2.501,,
9/10/2015,,0.49,2.072,,
9/10/2015,,4.545,0.16,,
9/10/2015,,6.706,2.642,,
9/10/2015,,-0.329,4.9,,
9/10/2015,,7.02,1.544,,
9/10/2015,,3.76,4.039,,
9/10/2015,,2.467,4.074,,
9/10/2015,,8.02,6.213,,
9/10/2015,,18.59,8.77,,
9/10/2015,,10.67,13,,
9/10/2015,,9.03,13.92,,
9/10/2015,,7.34,9.02,,
9/10/2015,,1.401,9.02,,
9/10/2015,,4.021,6.781,,
9/10/2015,,9.13,7.7,,
9/10/2015,,0.615,5.746,,
9/10/2015,,5.462,9.2,,
9/10/2015,,4.453,9.58,,
9/10/2015,,-2.806,6.403,,
9/10/2015,,1.5,3.744,,
9/10/2015,,0.225,3.059,,
9/10/2015,,-2.423,1.874,,
9/9/2015,,-2.75,1.647,,
9/9/2015,,5.314,2.984,,
9/9/2015,,6.361,2.633,,
9/9/2015,,1.453,3.584,,
9/9/2015,,0.945,3.781,,
9/9/2015,,7.62,5.224,,
9/9/2015,,6.787,7.11,,
9/9/2015,,8.7,4.275,,
9/9/2015,,7.43,6.314,,
9/9/2015,,7.82,13.45,,
9/9/2015,,5.564,8.28,,
9/9/2015,,8.92,8.8,,
9/9/2015,,6.15,10.38,,
9/9/2015,,6.286,11.31,,
9/9/2015,,6.037,7.36,,
9/9/2015,,7.69,8.16,,
9/9/2015,,5.331,9.72,,
9/9/2015,,6.51,10.47,,
9/9/2015,,5.855,3.882,,
9/9/2015,,5.331,4.014,,
9/9/2015,,5.39,4.148,,
9/9/2015,,3.596,4.99,,
9/9/2015,,4.954,5.297,,
9/9/2015,,1.992,3.981,,
9/8/2015,,4.398,4.281,,
9/8/2015,,8.07,1.267,,
9/8/2015,,6.481,4.362,,
9/8/2015,,3.867,3.389,,
9/8/2015,,5.041,3.476,,
9/8/2015,,4.966,0.915,,
9/8/2015,,5.069,2.927,,
9/8/2015,,4.545,3.317,,
9/8/2015,,4.774,4.59,,
9/8/2015,,8.38,4.181,,
9/8/2015,,3.66,5.007,,
9/8/2015,,4.578,3.092,,
9/8/2015,,8.38,5.458,,
9/8/2015,,9.16,6.6,,
9/8/2015,,7.66,6.469,,
9/8/2015,,9.56,6.732,,
9/8/2015,,6.281,3.833,,
9/8/2015,,7.53,8.84,,
9/8/2015,,7.59,8.44,,
9/8/2015,,7.85,6.6,,
9/8/2015,,8.9,4.256,,
9/8/2015,,9,4.541,,
9/8/2015,,9.13,4.014,,
9/8/2015,,8.57,4.571,,
9/7/2015,,7.13,4.77,,
9/7/2015,,3.366,3.979,,
9/7/2015,,3.497,3.141,,
9/7/2015,,5.724,2.351,,
9/7/2015,,8.21,4.626,,
9/7/2015,,4.011,4.557,,
9/7/2015,,4.447,5.065,,
9/7/2015,,8.77,4.624,,
9/7/2015,,6.478,4.36,,
9/7/2015,,6.543,6.201,,
9/7/2015,,7.85,5.584,,
9/7/2015,,7.26,7.39,,
9/7/2015,,4.971,7.5,,
9/7/2015,,5.233,6.355,,
9/7/2015,,5.364,6.427,,
9/7/2015,,5.364,5.67,,
9/7/2015,,4.84,6.46,,
9/7/2015,,4.905,5.893,,
9/7/2015,,5.626,5.906,,
9/7/2015,,5.888,2.647,,
9/7/2015,,5.626,7.65,,
9/7/2015,,5.757,5.02,,
9/7/2015,,5.757,4.538,,
9/7/2015,,6.82,3.751,,
9/6/2015,,5.626,4.541,,
9/6/2015,,9.16,4.804,,
9/6/2015,,6.15,5.002,,
9/6/2015,,8.64,5.463,,
9/6/2015,,8.84,4.672,,
9/6/2015,,7.07,3.438,,
9/6/2015,,8.5,3.833,,
9/6/2015,,9.33,3.305,,
9/6/2015,,9.39,4.311,,
9/6/2015,,8.94,4.686,,
9/6/2015,,7.89,3.999,,
9/6/2015,,9.39,5.185,,
9/6/2015,,9.07,5.053,,
9/6/2015,,9.53,5.119,,
9/6/2015,,6.511,3.735,,
9/6/2015,,6.118,5.119,,
9/6/2015,,8.28,7.16,,
9/6/2015,,10.05,5.317,,
9/6/2015,,8.08,4.541,,
9/6/2015,,7.36,8.13,,
9/6/2015,,8.41,5.366,,
9/6/2015,,8.08,8,,
9/6/2015,,7.98,5.235,,
9/6/2015,,9.56,3.678,,
9/5/2015,,9.52,4.671,,
9/5/2015,,5.238,5.151,,
9/5/2015,,7.44,2.251,,
9/5/2015,,7.04,3.57,,
9/5/2015,,8.87,3.43,,
9/5/2015,,8.08,4.057,,
9/5/2015,,6.314,5.102,,
9/5/2015,,7.69,3.916,,
9/5/2015,,4.086,3.455,,
9/5/2015,,5.135,2.73,,
9/5/2015,,4.61,3.916,,
9/5/2015,,4.994,1.016,,
9/5/2015,,4.365,2.955,,
9/5/2015,,6.348,4.394,,
9/5/2015,,6.523,296.3,,
9/5/2015,,6.134,3.87,,
9/5/2015,,7.72,3.735,,
9/5/2015,,7.2,2.154,,
9/5/2015,,7.03,4.004,,
9/5/2015,,6.577,4.696,,
9/5/2015,,7.63,4.699,,
9/5/2015,,6.97,296.3,,
9/5/2015,,3.824,3.389,,
9/5/2015,,3.562,5.234,,
9/4/2015,,7.76,2.994,,
9/4/2015,,3.037,296.3,,
9/4/2015,,9.36,-0.421,,
9/4/2015,,7.3,5.99,,
9/4/2015,,9.92,3.88,,
9/4/2015,,6.51,2.656,,
9/4/2015,,8.64,3.57,,
9/4/2015,,7.01,4.623,,
9/4/2015,,10.12,2.86,,
9/4/2015,,8.15,2.154,,
9/4/2015,,9.33,2.088,,
9/4/2015,,10.38,1.363,,
9/4/2015,,10.51,3.472,,
9/4/2015,,10.71,2.553,,
9/4/2015,,10.25,2.173,,
9/4/2015,,9.85,2.549,,
9/4/2015,,9.72,2.352,,
9/4/2015,,10.05,1.19,,
9/4/2015,,9.59,4.311,,
9/4/2015,,9.2,4.707,,
9/4/2015,,8.96,296.3,,
9/4/2015,,7.8,5.366,,
9/4/2015,,9.43,4.707,,
9/4/2015,,9.43,6.881,,
9/3/2015,,9.3,7.67,,
9/3/2015,,8.51,8.43,,
9/3/2015,,8.74,6.403,,
9/3/2015,,9.52,8.84,,
9/3/2015,,9.03,6.489,,
9/3/2015,,4.145,6.253,,
9/3/2015,,7.24,6.995,,
9/3/2015,,6.446,9.04,,
9/3/2015,,9.2,7.47,,
9/3/2015,,9.46,8.74,,
9/3/2015,,9.59,8.88,,
9/3/2015,,9.07,7.16,,
9/3/2015,,9.33,8.68,,
9/3/2015,,9.59,9.14,,
9/3/2015,,8.94,8.68,,
9/3/2015,,8.8,6.965,,
9/3/2015,,9.07,7.56,,
9/3/2015,,8.15,7.96,,
9/3/2015,,8.15,7.34,,
9/3/2015,,5.004,8.79,,
9/3/2015,,7.66,9.19,,
9/3/2015,,9.16,6.882,,
9/3/2015,,5.331,9.15,,
9/3/2015,,5.396,7.13,,
9/2/2015,,7.82,6.857,,
9/2/2015,,8.64,5.796,,
9/2/2015,,9.13,5.877,,
9/2/2015,,8.57,7.79,,
9/2/2015,,7.98,8.97,,
9/2/2015,,8.64,6.234,,
9/2/2015,,5.757,6.778,,
9/2/2015,,9.56,6.78,,
9/2/2015,,10.03,7.65,,
9/2/2015,,10.14,9.19,,
9/2/2015,,9.25,9.65,,
9/2/2015,,6.14,6.815,,
9/2/2015,,8.12,8.66,,
9/2/2015,,8.12,7.52,,
9/2/2015,,9.43,7.26,,
9/2/2015,,8.51,9.1,,
9/2/2015,,7.59,8.97,,
9/2/2015,,6.674,8.59,,
9/2/2015,,9.38,8.62,,
